page_number,winner,winning_club,loser,losing_club,cup,stage,boatclass,winner_station,time,date,barrier_time,barrier_loser_leading,fawley_time,fawley_loser_leading,finish_time,verdict
281,"A.Z.S. Szczecin & A.Z.S. Gorzow, Poland","A.Z.S. Szczecin & A.Z.S. Gorzow, Poland",The Tideway Scullers' School & Leander Club,The Tideway Scullers' School & Leander Club,The Queen Mother Challenge Cup,final,M4,Station 1 - Berks,,2005-07-03,111.0,False,187.0,False,389.0,0.75 lengths
281,Thames Rowing Club 'A',Thames Rowing Club,Durham University & Leander Club,Durham University & Leander Club,The Remenham Challenge Cup,final,W8+,Station 1 - Berks,,2005-07-03,127.0,True,216.0,False,447.0,0.75 lengths
281,"R.P. Di Clemente & D. Cech, Trident Rowing Club, South Africa","R.P. Di Clemente & D. Cech, Trident Rowing Club, South Africa","S.A. Frandsen & B.G. Williams, Oxford University","S.A. Frandsen & B.G. Williams, Oxford University",The Silver Goblets & Nickalls' Challenge Cup,final,M2-,Station 2 - Bucks,,2005-07-03,130.0,False,219.0,False,461.0,4 lengths
281,Leander Club & Oxford University,Leander Club & Oxford University,"Victoria City Rowing Club, Canada","Victoria City Rowing Club, Canada",The Stewards' Challenge Cup,final,M4,Station 1 - Berks,,2005-07-03,113.0,False,196.0,False,417.0,easily
281,"Trinity College, Hartford, U.S.A.","Trinity College, Hartford, U.S.A.","Yale University, U.S.A.","Yale University, U.S.A.",The Temple Challenge Cup,final,M8+,Station 1 - Berks,,2005-07-03,110.0,True,186.0,False,387.0,3 lengths
281,Henley Rowing Club,Henley Rowing Club,"Lady Elizabeth Boat Club, Ireland","Lady Elizabeth Boat Club, Ireland",The Thames Challenge Cup,final,M8+,Station 1 - Berks,,2005-07-03,111.0,False,189.0,False,395.0,1 lengths
281,"National University of Ireland, Galway, Ireland","National University of Ireland, Galway, Ireland",Oxford Brookes University,Oxford Brookes University,The Visitors' Challenge Cup,final,M4,Station 2 - Bucks,,2005-07-03,120.0,False,205.0,False,432.0,1.25 lengths
281,Army Rowing Club,Army Rowing Club,Thames Rowing Club 'A',Thames Rowing Club,The Wyfold Challenge Cup,final,M4,Station 2 - Bucks,,2005-07-03,122.0,True,206.0,False,430.0,1.75 lengths
281,Thames Rowing Club,Thames Rowing Club,"Athlunkard Boat Club, Ireland","Athlunkard Boat Club, Ireland",The Britannia Challenge Cup,semi-final,M4+,Station 2 - Bucks,,2005-07-02,127.0,True,213.0,False,447.0,1.25 lengths
281,Leander Club,Leander Club,Aberdeen Boat Club,Aberdeen Boat Club,The Britannia Challenge Cup,semi-final,M4+,Station 1 - Berks,,2005-07-02,127.0,False,215.0,False,456.0,3.75 lengths
281,"C.M. Palmer, Cantabrigian Rowing Club","C.M. Palmer, Cantabrigian Rowing Club","K.D. Coventry, Queens' College, Cambridge","K.D. Coventry, Queens' College, Cambridge",The Diamond Challenge Sculls,semi-final,M1,Station 1 - Berks,,2005-07-02,146.0,False,246.0,False,500.0,1 lengths
281,"W.R. Allen, Princeton Training Center, U.S.A.","W.R. Allen, Princeton Training Center, U.S.A.","A.F. Warnock, Glasgow Rowing Club","A.F. Warnock, Glasgow Rowing Club",The Diamond Challenge Sculls,semi-final,M1,Station 1 - Berks,,2005-07-02,144.0,False,243.0,False,514.0,2.5 lengths
282,"J.W Lindsay-Fynn & M.J. Hunter, London Rowing Club & Leander Club","J.W Lindsay-Fynn & M.J. Hunter, London Rowing Club & Leander Club","R.M. Woods & S.M. Pollard, Gloucester Rowing Club","R.M. Woods & S.M. Pollard, Gloucester Rowing Club",The Double Sculls Challenge Cup,semi-final,M2,Station 1 - Berks,,2005-07-02,131.0,False,221.0,False,475.0,easily
282,"I.M. Snijders & A.F. Snijders, A.S.R. Nereus & D.S.R. Proteus-Eretes, Holland","I.M. Snijders & A.F. Snijders, A.S.R. Nereus & D.S.R. Proteus-Eretes, Holland","H.K. Griffin & J.S. Warnock, London Rowing Club","H.K. Griffin & J.S. Warnock, London Rowing Club",The Double Sculls Challenge Cup,semi-final,M2,Station 2 - Bucks,,2005-07-02,132.0,False,227.0,False,478.0,1.75 lengths
282,Maidenhead Rowing Club & Newark Rowing Club,Maidenhead Rowing Club & Newark Rowing Club,"The King's School, Chester","The King's School, Chester",The Fawley Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,121.0,False,205.0,False,441.0,1.25 lengths
282,"Willem III & Die Leythe, Holland","Willem III & Die Leythe, Holland","Malvern Preparatory School 'A', U.S.A.","Malvern Preparatory School, U.S.A.",The Fawley Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,124.0,False,208.0,False,436.0,1 lengths
282,The Tideway Sculers' School & Marlow Rowing Club,The Tideway Sculers' School & Marlow Rowing Club,"Sydney University, Australia","Sydney University, Australia",The Fawley Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,124.0,False,208.0,False,437.0,3.5 lengths
282,"Sydney Rowing Club, Australia","Sydney Rowing Club, Australia","Schiller-Schule, Frankfurt am Main, Germany","Schiller-Schule, Frankfurt am Main, Germany",The Fawley Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,121.0,False,205.0,False,437.0,easily
282,Maidenhead Rowing Club & Newark Rowing Club,Maidenhead Rowing Club & Newark Rowing Club,"Willem III & Die Leythe, Holland","Willem III & Die Leythe, Holland",The Fawley Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,,False,,False,481.0,4 lengths
282,"Sydney Rowing Club, Australia","Sydney Rowing Club, Australia",The Tideway Scullers' School & Marlow Rowing Club,The Tideway Scullers' School & Marlow Rowing Club,The Fawley Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,124.0,False,208.0,False,434.0,2 lengths
282,"Dortmund Rowing Centre, Germany","Dortmund Rowing Centre, Germany",Oxford University,Oxford University,The Grand Challenge Cup,semi-final,M8+,Station 1 - Berks,,2005-07-02,107.0,False,180.0,False,375.0,0.5 lengths
282,Oxford Brookes University & Molesey Boat Club,Oxford Brookes University & Molesey Boat Club,"Dukla Praha & VK Slavia Praha, Czech Republic","Dukla Praha & VK Slavia Praha, Czech Republic",The Grand Challenge Cup,semi-final,M8+,Station 2 - Bucks,,2005-07-02,110.0,False,186.0,False,394.0,0.75 lengths
282,Leander Club,Leander Club,"Tara Rowing Club, Ireland","Tara Rowing Club, Ireland",The Ladies' Challenge Plate,semi-final,M8+,Station 1 - Berks,,2005-07-02,110.0,False,186.0,False,391.0,2 lengths
282,Cambridge University,Cambridge University,"Brown Alumni, U.S.A.","Brown Alumni, U.S.A.",The Ladies' Challenge Plate,semi-final,M8+,Station 2 - Bucks,,2005-07-02,111.0,False,188.0,False,391.0,3ft
282,"Commercial Rowing Club & Neptune Rowing Club, Ireland","Commercial Rowing Club & Neptune Rowing Club, Ireland",The Tideway Scullers' School & Newcastle University,The Tideway Scullers' School & Newcastle University,The Men's Quadruple Sculls,semi-final,M4x,Station 1 - Berks,,2005-07-02,117.0,False,196.0,False,408.0,0.75 lengths
282,Northwich Rowing Club & Dart-Totnes Amateur Rowing Club,Northwich Rowing Club & Dart-Totnes Amateur Rowing Club,Leander Club,Leander Club,The Men's Quadruple Sculls,semi-final,M4x,Station 2 - Bucks,,2005-07-02,125.0,False,209.0,False,434.0,1 lengths
282,Durham University 'A',Durham University,Oxford Brookes University 'A',Oxford Brookes University,The Men's Student Coxed Fours,semi-final,M4+,Station 1 - Berks,,2005-07-02,124.0,False,210.0,False,448.0,1.5 lengths
282,"National University of Ireland, Galway, Ireland","National University of Ireland, Galway, Ireland",Imperial College Boat Club & Goldsmiths' College London,Imperial College Boat Club & Goldsmiths' College London,The Men's Student Coxed Fours,semi-final,M4+,Station 2 - Bucks,,2005-07-02,126.0,True,214.0,False,452.0,1ft
282,Eton College,Eton College,Abingdon School,Abingdon School,The Princess Elizabeth Challenge Cup,semi-final,M8+,Station 2 - Bucks,,2005-07-02,117.0,True,197.0,False,406.0,2 lengths
282,"St. Joseph's Preparatory School, U.S.A.","St. Joseph's Preparatory School, U.S.A.",St. Paul's School,St. Paul's School,The Princess Elizabeth Challenge Cup,semi-final,M8+,Station 2 - Bucks,,2005-07-02,118.0,False,198.0,False,416.0,1.75 lengths
282,"Ts.S.K.A. Ukraine, Ukraine","Ts.S.K.A. Ukraine, Ukraine",University of London,University of London,The Princess Grace Challenge Cup,semi-final,W4,Station 1 - Berks,,2005-07-02,130.0,False,219.0,False,460.0,2.25 lengths
282,Thames Rowing Club,Thames Rowing Club,Molesey Boat Club,Molesey Boat Club,The Princess Grace Challenge Cup,semi-final,W4,Station 1 - Berks,,2005-07-02,138.0,False,230.0,False,481.0,2.75 lengths
283,The Tideway Scullers' School & Leander Club,The Tideway Scullers' School & Leander Club,"Victoria City Rowing Club, Canada","Victoria City Rowing Club, Canada",The Queen Mother Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,115.0,False,194.0,False,406.0,3 lengths
283,"A.Z.S. Szczecin & A.Z.S. Gorzow, Poland","A.Z.S. Szczecin & A.Z.S. Gorzow, Poland","Ts.S.K. Dinamo, Ukraine","Ts.S.K. Dinamo, Ukraine",The Queen Mother Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,114.0,True,193.0,False,401.0,1 lengths
283,Durham University & Leander Club,Durham University & Leander Club,"RC Ukraine, Ukraine","RC Ukraine, Ukraine",The Remenham Challenge Cup,semi-final,W8+,Station 2 - Bucks,,2005-07-02,125.0,False,211.0,False,449.0,3.75 lengths
283,Thames Rowing Club 'A',Thames Rowing Club,"Yale University, U.S.A.","Yale University, U.S.A.",The Remenham Challenge Cup,semi-final,W8+,Station 1 - Berks,,2005-07-02,126.0,False,213.0,False,445.0,2.75 lengths
283,"R.P. Di Clemente & D. Cech, Trident Rowing Club, South Africa","R.P. Di Clemente & D. Cech, Trident Rowing Club, South Africa","K.M. West & A.J. West, University of London & Leander Club","K.M. West & A.J. West, University of London & Leander Club",The Silver Goblets & Nickalls' Challenge Cup,semi-final,M2-,Station 1 - Berks,,2005-07-02,129.0,False,220.0,False,462.0,2.5 lengths
283,"S.A. Frandsen & B.G. Williams, Oxford University","S.A. Frandsen & B.G. Williams, Oxford University","B.B. Helleberg & T. Ebert, Danske Studenters Roklub & Bagsvaerd Roklub, Denmark","B.B. Helleberg & T. Ebert, Danske Studenters Roklub & Bagsvaerd Roklub, Denmark",The Silver Goblets & Nickalls' Challenge Cup,semi-final,M2-,Station 2 - Bucks,,2005-07-02,130.0,False,219.0,False,459.0,1 lengths
283,"Trinity College, Hartford, U.S.A.","Trinity College, Hartford, U.S.A.",Oxford Brookes University,Oxford Brookes University,The Temple Challenge Cup,semi-final,M8+,Station 2 - Bucks,,2005-07-02,112.0,False,188.0,False,398.0,4.25 lengths
283,"Yale University, U.S.A.","Yale University, U.S.A.",University of the West of England 'A',University of the West of England,The Temple Challenge Cup,semi-final,M8+,Station 1 - Berks,,2005-07-02,111.0,False,190.0,False,403.0,1.25 lengths
283,Henley Rowing Club,Henley Rowing Club,London Rowing Club 'A',London Rowing Club,The Thames Challenge Cup,semi-final,M8+,Station 1 - Berks,,2005-07-02,115.0,False,194.0,False,411.0,1.5 lengths
283,"Lady Elizabeth Boat Club, Ireland","Lady Elizabeth Boat Club, Ireland",Molesey Boat Club,Molesey Boat Club,The Thames Challenge Cup,semi-final,M8+,Station 2 - Bucks,,2005-07-02,119.0,True,200.0,False,408.0,0.75 lengths
283,"National University of Ireland, Galway, Ireland","National University of Ireland, Galway, Ireland",Molesey Boat Club,Molesey Boat Club,The Visitors' Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,120.0,False,203.0,False,430.0,2.5 lengths
283,Oxford Brookes University,Oxford Brookes University,"D.S.R. Laga, Holland","D.S.R. Laga, Holland",The Visitors' Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,126.0,False,213.0,False,442.0,1.25 lengths
283,Thames Rowing Club 'A',Thames Rowing Club,Marlow Rowing Club,Marlow Rowing Club,The Wyfold Challenge Cup,semi-final,M4,Station 2 - Bucks,,2005-07-02,120.0,False,204.0,False,437.0,3.5 lengths
283,Army Rowing Club,Army Rowing Club,Star and Arrow Club,Star and Arrow Club,The Wyfold Challenge Cup,semi-final,M4,Station 1 - Berks,,2005-07-02,124.0,False,207.0,False,430.0,1 lengths
283,"Athlunkard Boat Club, Ireland","Athlunkard Boat Club, Ireland",Hereford Rowing Club,Hereford Rowing Club,The Britannia Challenge Cup,heats,M4+,Station 1 - Berks,,2005-07-01,128.0,False,214.0,False,453.0,1.75 lengths
283,Thames Rowing Club,Thames Rowing Club,Lea Rowing Club,Lea Rowing Club,The Britannia Challenge Cup,heats,M4+,Station 1 - Berks,,2005-07-01,128.0,False,217.0,False,464.0,3.75 lengths
283,Leander Club,Leander Club,"UTS Haberfield, Sydney, Australia","UTS Haberfield, Sydney, Australia",The Britannia Challenge Cup,heats,M4+,Station 2 - Bucks,,2005-07-01,124.0,False,208.0,False,450.0,2.75 lengths
283,Aberdeen Boat Club,Aberdeen Boat Club,City of Oxford Rowing Club,City of Oxford Rowing Club,The Britannia Challenge Cup,heats,M4+,Station 2 - Bucks,,2005-07-01,127.0,False,217.0,False,461.0,1.75 lengths
283,"C.M. Palmer, Cantabrigian Rowing Club","C.M. Palmer, Cantabrigian Rowing Club","K.F. Sudar, Occoquan Boat Club, U.S.A.","K.F. Sudar, Occoquan Boat Club, U.S.A.",The Diamond Challenge Sculls,heats,M1,Station 2 - Bucks,,2005-07-01,142.0,False,238.0,False,504.0,4.75 lengths
283,"K.D. Coventry, Queens' College, Cambridge","K.D. Coventry, Queens' College, Cambridge","J.A. Stephenson, Molesey Boat Club","J.A. Stephenson, Molesey Boat Club",The Diamond Challenge Sculls,heats,M1,Station 2 - Bucks,,2005-07-01,147.0,False,243.0,False,504.0,2.75 lengths
284,"W.R. Allen, Princeton Training Center, U.S.A.","W.R. Allen, Princeton Training Center, U.S.A.","R.G. Ockendon, Molesey Boat Club","R.G. Ockendon, Molesey Boat Club",The Diamond Challenge Sculls,heats,M1,Station 1 - Berks,,2005-07-01,142.0,False,239.0,False,508.0,easily
284,"A.F. Warnock, Glasgow Rowing Club","A.F. Warnock, Glasgow Rowing Club","C.J. Thomas, Nottingham University","C.J. Thomas, Nottingham University",The Diamond Challenge Sculls,heats,M1,Station 1 - Berks,,2005-07-01,147.0,True,248.0,False,520.0,4.75 lengths
284,"R.M. Woods & S.M. Pollard, Gloucester Rowing Club","R.M. Woods & S.M. Pollard, Gloucester Rowing Club","P.J.C. Goodchild & H.R. Powell, Auriol Kensington Rowing Club","P.J.C. Goodchild & H.R. Powell, Auriol Kensington Rowing Club",The Double Sculls Challenge Cup,heats,M2,Station 2 - Bucks,,2005-07-01,137.0,False,229.0,False,484.0,2.25 lengths
284,"I.M. Snijders & A.F. Snijders, A.S.R. Nereus & D.S.R. Proteus-Eretes, Holland","I.M. Snijders & A.F. Snijders, A.S.R. Nereus & D.S.R. Proteus-Eretes, Holland","M.R. Beechey & N.J. Wakefield, Leander Club","M.R. Beechey & N.J. Wakefield, Leander Club",The Double Sculls Challenge Cup,heats,M2,Station 1 - Berks,,2005-07-01,130.0,False,222.0,False,474.0,2.25 lengths
284,"J.W Lindsay-Fynn & M.J. Hunter, London Rowing Club & Leander Club","J.W Lindsay-Fynn & M.J. Hunter, London Rowing Club & Leander Club","P.J. Turner & C.A. Morgan, Grosvenor Rowing Club & Hollingworth Lake Rowing Club","P.J. Turner & C.A. Morgan, Grosvenor Rowing Club & Hollingworth Lake Rowing Club",The Double Sculls Challenge Cup,heats,M2,Station 1 - Berks,,2005-07-01,131.0,False,224.0,False,471.0,3 lengths
284,The Tideway Scullers' School & Marlow Rowing Club,The Tideway Scullers' School & Marlow Rowing Club,"Malvern Preparatory School 'B', U.S.A.","Malvern Preparatory School, U.S.A.",The Fawley Challenge Cup,heats,M4,Station 1 - Berks,,2005-07-01,123.0,False,206.0,False,437.0,2 lengths
284,"The King's School, Chester","The King's School, Chester",Tiffin School,Tiffin School,The Fawley Challenge Cup,heats,M4,Station 2 - Bucks,,2005-07-01,124.0,True,210.0,False,443.0,0.5 lengths
284,"Schiller-Schule, Frankfurt am Main, Germany","Schiller-Schule, Frankfurt am Main, Germany",Upper Thames Rowing Club & Star Club,Upper Thames Rowing Club & Star Club,The Fawley Challenge Cup,heats,M4,Station 1 - Berks,,2005-07-01,123.0,False,208.0,False,447.0,2 lengths
284,"Malvern Preparatory School 'A', U.S.A.","Malvern Preparatory School, U.S.A.",Marlow Rowing Club & Maidenhead Rowing Club,Marlow Rowing Club & Maidenhead Rowing Club,The Fawley Challenge Cup,heats,M4,Station 2 - Bucks,,2005-07-01,123.0,False,207.0,False,446.0,4.5 lengths
284,"Sydney University, Australia","Sydney University, Australia",Monmouth Rowing Club & Hereford Rowing Club,Monmouth Rowing Club & Hereford Rowing Club,The Fawley Challenge Cup,heats,M4,Station 1 - Berks,,2005-07-01,125.0,False,210.0,False,440.0,2.25 lengths
284,"Sydney Rowing Club, Australia","Sydney Rowing Club, Australia",Yarm School,Yarm School,The Fawley Challenge Cup,heats,M4,Station 1 - Berks,,2005-07-01,122.0,False,204.0,False,434.0,easily
284,Maidenhead Rowing Club & Newark Rowing Club,Maidenhead Rowing Club & Newark Rowing Club,Stourport Boat Club,Stourport Boat Club,The Fawley Challenge Cup,heats,M4,Station 2 - Bucks,,2005-07-01,128.0,False,217.0,False,467.0,2 lengths
284,"Willem III & Die Leythe, Holland","Willem III & Die Leythe, Holland",Shiplake College & Wallingford Rowing Club,Shiplake College & Wallingford Rowing Club,The Fawley Challenge Cup,heats,M4,Station 2 - Bucks,,2005-07-01,122.0,False,205.0,False,431.0,0.66 lengths
284,"Tara Rowing Club, Ireland","Tara Rowing Club, Ireland","Stanford University, U.S.A.","Stanford University, U.S.A.",The Ladies' Challenge Plate,heats,M8+,Station 2 - Bucks,,2005-07-01,114.0,True,192.0,False,396.0,3ft
284,Leander Club,Leander Club,"Stockholms Rodd Forening, Sweden","Stockholms Rodd Forening, Sweden",The Ladies' Challenge Plate,heats,M8+,Station 1 - Berks,,2005-07-01,113.0,False,193.0,False,409.0,2 lengths
284,Cambridge University,Cambridge University,"Harvard University, U.S.A.","Harvard University, U.S.A.",The Ladies' Challenge Plate,heats,M8+,Station 2 - Bucks,,2005-07-01,113.0,False,191.0,False,402.0,5 lengths
284,"Brown Alumni, U.S.A.","Brown Alumni, U.S.A.","Tasmanian Institute of Sport, Australia","Tasmanian Institute of Sport, Australia",The Ladies' Challenge Plate,heats,M8+,Station 2 - Bucks,,2005-07-01,116.0,True,194.0,False,404.0,2.25 lengths
284,Northwich Rowing Club & Dart-Totnes Amateur Rowing Club,Northwich Rowing Club & Dart-Totnes Amateur Rowing Club,"Molesey Boat Club & Mortlake, Anglian & Alpha Boat Club","Molesey Boat Club & Mortlake, Anglian & Alpha Boat Club",The Men's Quadruple Sculls,heats,M4x,Station 1 - Berks,,2005-07-01,119.0,False,201.0,False,416.0,1.25 lengths
284,Leander Club,Leander Club,Northwich Rowing Club,Northwich Rowing Club,The Men's Quadruple Sculls,heats,M4x,Station 1 - Berks,,2005-07-01,122.0,False,204.0,False,428.0,1.75 lengths
